112001 440234743 1
112093 440234743 4
112280 440234743 9
113328 440234743 10
114544 440234743 2
115003 440234743 9
115120 440234743 4
116127 440234743 8
116428 440234743 6
117594 440234743 8
118659 440234743 8
119332 440234743 7
120396 440234743 10
120771 440234743 8
122251 440234743 7
122440 440234743 9
122658 440234743 9
123137 440234743 7
123430 440234743 5
123790 440234743 5
123981 440234743 6
124259 440234743 9
124363 440234743 4
124487 440234743 10
125039 440234743 3
125519 440234743 8
126492 440234743 10
127200 440234743 3
128185 440234743 6
128208 440234743 10
128463 440234743 7
129084 440234743 8
130784 440234743 8
131046 440234743 5
131681 440234743 9
131703 440234743 9
131837 440234743 9
132144 440234743 9
133706 440234743 8
133738 440234743 9
134264 440234743 10
134797 440234743 8
134863 440234743 8
135149 440234743 8
135831 440234743 8
136096 440234743 8
136396 440234743 7
136707 440234743 6
137589 440234743 10
140824 440234743 7
141444 440234743 2
142093 440234743 5
143134 440234743 10
143253 440234743 8
143939 440234743 9
144062 440234743 10
144255 440234743 5
144478 440234743 7
144531 440234743 3
145619 440234743 5
146113 440234743 7
146279 440234743 8
146816 440234743 10
147965 440234743 4
148879 440234743 2
149120 440234743 7
150400 440234743 10
150896 440234743 3
151004 440234743 9
151063 440234743 10
152354 440234743 2
152696 440234743 10
153513 440234743 6
153718 440234743 7
154730 440234743 7
155495 440234743 4
156300 440234743 1
159440 440234743 4
159506 440234743 8
160735 440234743 7
160819 440234743 4
161870 440234743 5
163194 440234743 7
163693 440234743 6
164323 440234743 7
165618 440234743 7
165842 440234743 7
165884 440234743 7
166391 440234743 10
167038 440234743 9
167800 440234743 2
168132 440234743 7
169403 440234743 7
170518 440234743 10
170580 440234743 8
171078 440234743 1
172539 440234743 10
172742 440234743 9
173415 440234743 6
173684 440234743 9
174642 440234743 4
175117 440234743 6
176477 440234743 8
176709 440234743 9
176790 440234743 1
176894 440234743 6
178130 440234743 10
179068 440234743 3
181519 440234743 3
182459 440234743 1
182746 440234743 5
185384 440234743 6
185722 440234743 6
186570 440234743 9
187266 440234743 7
187533 440234743 7
187944 440234743 6
189655 440234743 9
190741 440234743 6
192353 440234743 7
192399 440234743 6
192621 440234743 1
193529 440234743 7
193898 440234743 9
195347 440234743 7
195469 440234743 1
195694 440234743 1
197364 440234743 10
197659 440234743 8
198046 440234743 8
198412 440234743 5
198483 440234743 10
198711 440234743 7
199092 440234743 3
199640 440234743 7
200234 440234743 10
200402 440234743 8
200674 440234743 6
201548 440234743 8
202619 440234743 1
203649 440234743 10
203968 440234743 3
204504 440234743 6
205963 440234743 9
206423 440234743 4
207259 440234743 4
207291 440234743 4
207782 440234743 5
207825 440234743 7
208147 440234743 9
208607 440234743 9
210276 440234743 4
210717 440234743 5
210838 440234743 7
211321 440234743 8
212806 440234743 1
213220 440234743 1
213733 440234743 2
213760 440234743 4
214786 440234743 9
215256 440234743 5
215949 440234743 3
216670 440234743 8
216683 440234743 9
217375 440234743 1
217516 440234743 8
217986 440234743 6
218121 440234743 8
221445 440234743 2
222217 440234743 4
223331 440234743 7
224435 440234743 6
224764 440234743 6
225717 440234743 2
225810 440234743 1
225826 440234743 3
225989 440234743 5
226638 440234743 7
227392 440234743 7
228187 440234743 10
229011 440234743 7
229609 440234743 6
230522 440234743 5
231237 440234743 6
231865 440234743 9
232131 440234743 7
232271 440234743 4
232945 440234743 9
233731 440234743 7
234623 440234743 10
235059 440234743 9
235842 440234743 6
235935 440234743 1
236172 440234743 10
240024 440234743 9
240144 440234743 7
240567 440234743 5
240951 440234743 10
241306 440234743 10
241548 440234743 2
241666 440234743 8
241980 440234743 9
242843 440234743 10
242891 440234743 8
243930 440234743 9
244349 440234743 6
244627 440234743 10
244761 440234743 6
245616 440234743 10
245827 440234743 2
245963 440234743 4
246333 440234743 4
246550 440234743 3
246655 440234743 1
249954 440234743 3
250101 440234743 9
250184 440234743 5
251122 440234743 9
251377 440234743 10
251613 440234743 5
251851 440234743 2
252777 440234743 7
253106 440234743 6
254971 440234743 4
255719 440234743 3
256407 440234743 2
256925 440234743 8
258534 440234743 8
258884 440234743 5
259078 440234743 8
259223 440234743 8
259543 440234743 6
259778 440234743 7
259846 440234743 10
260897 440234743 9
261378 440234743 8
261829 440234743 8
262846 440234743 7
263163 440234743 3
263644 440234743 4
263877 440234743 9
265115 440234743 9
265276 440234743 8
265313 440234743 10
266268 440234743 10
267549 440234743 7
268330 440234743 7
269566 440234743 6
269614 440234743 8
271284 440234743 1
271558 440234743 7
273190 440234743 10
273979 440234743 9
274167 440234743 5
274308 440234743 2
274823 440234743 10
276641 440234743 6
277478 440234743 8
278144 440234743 4
9 452264464 6
3373 452264464 10
4781 452264464 3
5555 452264464 9
6026 452264464 9
6242 452264464 5
7210 452264464 9
8362 452264464 5
8570 452264464 8
11104 452264464 10
11676 452264464 8
12863 452264464 9
14449 452264464 5
16231 452264464 6
17003 452264464 2
20265 452264464 8
21870 452264464 9
22625 452264464 9
23768 452264464 2
26350 452264464 9
27624 452264464 8
28056 452264464 9
32793 452264464 9
34588 452264464 1
34864 452264464 1
35904 452264464 2
36197 452264464 8
36715 452264464 2
36907 452264464 10
40330 452264464 8
40612 452264464 2
43619 452264464 10
49980 452264464 2
52832 452264464 1
57105 452264464 9
58363 452264464 5
60609 452264464 9
61619 452264464 9
63956 452264464 9
64763 452264464 10
68080 452264464 9
68943 452264464 5
69378 452264464 3
73801 452264464 8
75723 452264464 5
77181 452264464 7
80683 452264464 10
80837 452264464 5
82407 452264464 6
85653 452264464 8
85656 452264464 7
86219 452264464 9
86243 452264464 9
86835 452264464 9
87746 452264464 1
89856 452264464 10
91832 452264464 3
91931 452264464 3
92810 452264464 7
93698 452264464 4
95392 452264464 5
95932 452264464 10
99946 452264464 8
100459 452264464 7
101043 452264464 7
101559 452264464 8
101851 452264464 10
102327 452264464 8
102359 452264464 10
102430 452264464 7
104796 452264464 8
105214 452264464 10
105517 452264464 1
107258 452264464 6
108005 452264464 3
112026 452264464 6
113117 452264464 3
114698 452264464 7
115120 452264464 4
116210 452264464 2
117041 452264464 8
118135 452264464 10
119858 452264464 10
120807 452264464 9
124298 452264464 10
124874 452264464 4
125774 452264464 7
127429 452264464 9
129373 452264464 1
129716 452264464 10
132230 452264464 10
132930 452264464 9
134541 452264464 4
134869 452264464 7
136205 452264464 6
143968 452264464 1
144803 452264464 4
145619 452264464 5
146932 452264464 10
148744 452264464 9
150968 452264464 9
150970 452264464 1
153042 452264464 9
153577 452264464 8
153662 452264464 2
156150 452264464 10
157273 452264464 10
157799 452264464 5
159732 452264464 7
160032 452264464 8
165319 452264464 5
167812 452264464 1
169862 452264464 7
171295 452264464 8
173018 452264464 7
174304 452264464 4
174326 452264464 9
174633 452264464 9
175003 452264464 7
176838 452264464 7
178667 452264464 5
184299 452264464 4
187145 452264464 2
196457 452264464 9
202182 452264464 7
202547 452264464 5
204864 452264464 10
204909 452264464 8
207965 452264464 8
212847 452264464 6
212849 452264464 4
215388 452264464 5
218421 452264464 8
221232 452264464 10
221445 452264464 8
223402 452264464 6
224138 452264464 9
224236 452264464 2
227025 452264464 5
227275 452264464 8
227884 452264464 7
230249 452264464 5
230522 452264464 2
231210 452264464 6
232103 452264464 10
234205 452264464 4
235011 452264464 5
237436 452264464 6
238120 452264464 10
240353 452264464 9
240401 452264464 8
241214 452264464 9
241579 452264464 10
243879 452264464 7
244171 452264464 4
244643 452264464 7
245963 452264464 6
250764 452264464 8
250892 452264464 9
251150 452264464 4
252627 452264464 8
253855 452264464 6
254160 452264464 9
255799 452264464 9
258109 452264464 10
258747 452264464 5
260897 452264464 4
263163 452264464 1
264543 452264464 8
264657 452264464 10
266283 452264464 10
267293 452264464 1
269566 452264464 3
269688 452264464 2
269799 452264464 10
271135 452264464 10
271144 452264464 5
274056 452264464 9
277711 452264464 9
278418 452264464 1
9 609804618 3
6910 609804618 9
7913 609804618 6
11676 609804618 7
58516 609804618 9
59971 609804618 6
60244 609804618 1
79089 609804618 6
98758 609804618 9
113817 609804618 6
126604 609804618 10
146348 609804618 8
159506 609804618 7
160843 609804618 3
172760 609804618 8
187763 609804618 10
196108 609804618 6
206202 609804618 10
271622 609804618 9
10 1841721522 7
3675 1841721522 8
6366 1841721522 7
11676 1841721522 10
13872 1841721522 10
16654 1841721522 1
16673 1841721522 10
17183 1841721522 5
18384 1841721522 6
55217 1841721522 1
80908 1841721522 1
94985 1841721522 10
105476 1841721522 3
124888 1841721522 9
126644 1841721522 1
131126 1841721522 10
134556 1841721522 2
136633 1841721522 9
137437 1841721522 4
141518 1841721522 10
149634 1841721522 3
152107 1841721522 9
156502 1841721522 10
157118 1841721522 8
158627 1841721522 4
164533 1841721522 5
182987 1841721522 1
187810 1841721522 9
189750 1841721522 10
214920 1841721522 2
217740 1841721522 1
229501 1841721522 9
240440 1841721522 2
241268 1841721522 6
248325 1841721522 6
254982 1841721522 10
267172 1841721522 6
12 1879384493 10
64632 1879384493 6
67997 1879384493 4
14 61076031 5
198711 61076031 9
278418 61076031 7
14 439095026 5
26593 439095026 9
126492 439095026 4
164027 439095026 8
174791 439095026 6
259901 439095026 6
14 689821166 6
16 345402871 9
6007 345402871 4
10215 345402871 3
11120 345402871 1
11676 345402871 9
12569 345402871 3
13582 345402871 9
14768 345402871 7
14801 345402871 7
16795 345402871 5
17183 345402871 6
17761 345402871 2
19011 345402871 9
20409 345402871 2
22463 345402871 6
26544 345402871 4
26722 345402871 6
28222 345402871 7
28731 345402871 7
29067 345402871 6
30035 345402871 5
30461 345402871 8
30594 345402871 1
31315 345402871 8
35050 345402871 3
35945 345402871 7
36506 345402871 8
37511 345402871 10
40417 345402871 8
41084 345402871 7
42458 345402871 10
42883 345402871 3
42914 345402871 8
43852 345402871 8
48965 345402871 7
51165 345402871 5
51438 345402871 1
52141 345402871 6
52584 345402871 7
53174 345402871 3
54326 345402871 7
54605 345402871 3
55548 345402871 8
55892 345402871 7
57095 345402871 9
61598 345402871 7
62272 345402871 2
62881 345402871 6
63293 345402871 8
65228 345402871 8
67244 345402871 8
68212 345402871 4
69042 345402871 10
69967 345402871 8
70594 345402871 7
70666 345402871 5
76105 345402871 8
76352 345402871 4
78783 345402871 7
81298 345402871 1
82407 345402871 2
82893 345402871 10
85060 345402871 4
85701 345402871 9
86680 345402871 6
87141 345402871 5
89027 345402871 8
92154 345402871 7
93047 345402871 2
98787 345402871 1
99434 345402871 9
100261 345402871 8
100668 345402871 8
102967 345402871 6
105058 345402871 5
105476 345402871 6
105627 345402871 10
107244 345402871 8
108392 345402871 6
108474 345402871 8
109741 345402871 9
110291 345402871 7
110700 345402871 10
114378 345402871 3
117557 345402871 3
118542 345402871 8
120090 345402871 4
120985 345402871 8
122096 345402871 10
123460 345402871 4
123741 345402871 10
123790 345402871 6
124487 345402871 9
124942 345402871 8
126296 345402871 8
128208 345402871 5
128286 345402871 8
135376 345402871 8
136473 345402871 10
137137 345402871 7
140705 345402871 1
141876 345402871 1
144531 345402871 1
145474 345402871 2
146279 345402871 1
149810 345402871 9
151787 345402871 1
153211 345402871 8
158567 345402871 7
160451 345402871 2
161789 345402871 9
162590 345402871 5
164323 345402871 8
165267 345402871 6
166596 345402871 9
167471 345402871 10
167800 345402871 3
170154 345402871 7
170702 345402871 3
170850 345402871 6
171118 345402871 7
172742 345402871 8
174179 345402871 7
174700 345402871 8
180320 345402871 7
182442 345402871 6
183187 345402871 10
186570 345402871 8
188518 345402871 8
188583 345402871 7
189080 345402871 9
196738 345402871 8
198303 345402871 9
198711 345402871 6
199309 345402871 2
199431 345402871 5
199927 345402871 8
200674 345402871 10
201776 345402871 10
203764 345402871 10
204192 345402871 9
204591 345402871 7
204864 345402871 1
207971 345402871 4
209059 345402871 8
210485 345402871 1
210792 345402871 5
210838 345402871 3
212898 345402871 5
213350 345402871 7
213410 345402871 8
214786 345402871 9
216682 345402871 6
217318 345402871 5
220091 345402871 9
221445 345402871 10
223036 345402871 2
227287 345402871 2
227705 345402871 9
228255 345402871 7
231130 345402871 6
231210 345402871 2
231237 345402871 9
232708 345402871 10
233004 345402871 5
233466 345402871 8
234108 345402871 8
234162 345402871 5
234672 345402871 4
234828 345402871 8
234948 345402871 1
236235 345402871 10
238065 345402871 4
241548 345402871 7
242106 345402871 8
242499 345402871 9
243077 345402871 2
243290 345402871 8
245592 345402871 5
246000 345402871 4
247201 345402871 2
248547 345402871 7
248704 345402871 2
249628 345402871 10
251642 345402871 5
252695 345402871 7
255189 345402871 8
256544 345402871 2
259629 345402871 7
260897 345402871 7
262399 345402871 2
263537 345402871 5
264464 345402871 9
264600 345402871 5
266226 345402871 1
267377 345402871 7
268032 345402871 9
269566 345402871 2
270820 345402871 1
272975 345402871 7
273086 345402871 2
273110 345402871 2
274052 345402871 8
274061 345402871 10
274423 345402871 9
275195 345402871 7
277965 345402871 9
16 345417623 4
1376 345417623 8
1848 345417623 8
2087 345417623 8
3363 345417623 7
4556 345417623 4
5815 345417623 2
6251 345417623 8
7346 345417623 5
8682 345417623 8
8782 345417623 2
9227 345417623 7
10215 345417623 6
10470 345417623 7
11676 345417623 10
12565 345417623 7
13600 345417623 1
13726 345417623 7
13915 345417623 3
16551 345417623 8
16666 345417623 5
16795 345417623 5
16799 345417623 7
17172 345417623 3
17353 345417623 8
17796 345417623 1
18583 345417623 8
19085 345417623 8
20119 345417623 4
20512 345417623 6
21875 345417623 8
22045 345417623 10
22062 345417623 1
23047 345417623 7
24064 345417623 7
24144 345417623 8
24278 345417623 7
24771 345417623 10
25410 345417623 9
28222 345417623 9
28523 345417623 5
29131 345417623 10
30131 345417623 6
30594 345417623 10
30972 345417623 1
30994 345417623 10
31172 345417623 1
31315 345417623 4
31620 345417623 7
31846 345417623 5
32003 345417623 8
32148 345417623 3
32188 345417623 8
33832 345417623 4
34588 345417623 5
35859 345417623 10
36506 345417623 8
36510 345417623 9
37204 345417623 4
37239 345417623 9
37623 345417623 9
38023 345417623 5
39233 345417623 9
39646 345417623 4
40889 345417623 4
41760 345417623 9
42083 345417623 10
42162 345417623 2
42333 345417623 7
42372 345417623 8
42546 345417623 7
43359 345417623 4
43687 345417623 10
45291 345417623 2
45954 345417623 8
46892 345417623 5
47117 345417623 8
48494 345417623 10
49225 345417623 10
49294 345417623 5
50681 345417623 8
51526 345417623 5
52845 345417623 8
53140 345417623 8
53174 345417623 10
53418 345417623 7
53456 345417623 4
53604 345417623 10
54605 345417623 6
55562 345417623 8
56399 345417623 7
56715 345417623 10
56856 345417623 5
58067 345417623 6
58142 345417623 8
58351 345417623 5
59038 345417623 1
59172 345417623 10
61935 345417623 8
62542 345417623 10
62575 345417623 4
62932 345417623 3
64310 345417623 10
65191 345417623 10
66096 345417623 6
66591 345417623 4
67034 345417623 10
67236 345417623 10
69078 345417623 7
69232 345417623 5
69554 345417623 4
69929 345417623 7
69971 345417623 4
72530 345417623 10
73910 345417623 4
76105 345417623 9
76352 345417623 7
76482 345417623 5
76942 345417623 9
77320 345417623 6
77585 345417623 10
78434 345417623 8
79186 345417623 4
80375 345417623 7
80538 345417623 8
80996 345417623 8
81136 345417623 6
81484 345417623 10
81492 345417623 10
81609 345417623 4
81848 345417623 4
82407 345417623 1
83186 345417623 10
83214 345417623 8
84150 345417623 5
86242 345417623 4
87141 345417623 4
87906 345417623 8
88123 345417623 2
88187 345417623 6
88738 345417623 9
89602 345417623 9
90467 345417623 4
91023 345417623 5
92810 345417623 5
93257 345417623 4
94677 345417623 7
95991 345417623 4
96954 345417623 10
98440 345417623 9
98722 345417623 7
98787 345417623 10
99051 345417623 2
100846 345417623 8
102170 345417623 8
102967 345417623 8
103176 345417623 9
105108 345417623 5
105374 345417623 3
105925 345417623 10
106007 345417623 9
106302 345417623 3
106816 345417623 6
108752 345417623 9
109562 345417623 2
110700 345417623 9
110993 345417623 8
111083 345417623 7
112590 345417623 8
112815 345417623 9
112855 345417623 8
112881 345417623 1
113328 345417623 9
113519 345417623 7
114317 345417623 1
114446 345417623 5
114742 345417623 10
115120 345417623 3
115435 345417623 7
116972 345417623 1
117858 345417623 6
119049 345417623 7
119205 345417623 9
120749 345417623 9
121233 345417623 10
121251 345417623 9
121517 345417623 7
122440 345417623 8
123867 345417623 8
124079 345417623 10
124487 345417623 4
125269 345417623 7
126531 345417623 10
126736 345417623 8
127233 345417623 4
127429 345417623 8
127942 345417623 7
128085 345417623 5
128341 345417623 7
129084 345417623 8
129843 345417623 2
130878 345417623 8
131027 345417623 1
132151 345417623 7
132392 345417623 7
132624 345417623 5
133462 345417623 4
134630 345417623 8
135045 345417623 3
135149 345417623 8
135458 345417623 5
135831 345417623 10
135865 345417623 7
136382 345417623 4
136733 345417623 10
137336 345417623 2
138543 345417623 10
139827 345417623 9
140773 345417623 2
142041 345417623 3
147475 345417623 6
148744 345417623 8
149259 345417623 5
149690 345417623 9
150518 345417623 9
151070 345417623 9
151738 345417623 10
152015 345417623 8
153662 345417623 9
155823 345417623 8
159038 345417623 7
159858 345417623 9
160819 345417623 10
161385 345417623 10
162683 345417623 10
163430 345417623 10
164675 345417623 8
164926 345417623 9
165253 345417623 9
165582 345417623 6
165627 345417623 2
165770 345417623 9
166596 345417623 7
167349 345417623 8
167800 345417623 7
170513 345417623 2
170759 345417623 7
172293 345417623 7
173415 345417623 6
175052 345417623 2
176720 345417623 8
177090 345417623 3
177432 345417623 8
179019 345417623 7
179791 345417623 10
179843 345417623 10
180320 345417623 1
181944 345417623 10
182746 345417623 4
183071 345417623 6
183103 345417623 5
183883 345417623 1
185006 345417623 10
185147 345417623 6
186547 345417623 8
187256 345417623 1
187374 345417623 8
189104 345417623 10
189474 345417623 9
190074 345417623 3
190808 345417623 6
190844 345417623 2
190885 345417623 2
191049 345417623 6
191214 345417623 3
191425 345417623 1
191752 345417623 8
192479 345417623 10
193156 345417623 5
194112 345417623 9
194669 345417623 10
194738 345417623 1
195694 345417623 1
197272 345417623 10
198711 345417623 2
199800 345417623 7
200674 345417623 9
201290 345417623 10
201870 345417623 9
203401 345417623 8
204149 345417623 10
204522 345417623 7
205849 345417623 5
206067 345417623 7
206074 345417623 9
206438 345417623 7
206534 345417623 6
206764 345417623 5
207259 345417623 7
208622 345417623 5
209870 345417623 1
210035 345417623 9
210485 345417623 5
211344 345417623 5
211919 345417623 3
213126 345417623 7
214786 345417623 10
216329 345417623 7
216441 345417623 5
216683 345417623 7
216962 345417623 8
217375 345417623 3
218568 345417623 8
219250 345417623 2
219301 345417623 7
220717 345417623 9
221036 345417623 8
221900 345417623 7
223231 345417623 9
224115 345417623 7
224349 345417623 9
224435 345417623 2
224768 345417623 6
224927 345417623 5
225042 345417623 10
225595 345417623 7
225810 345417623 2
225886 345417623 8
225989 345417623 9
226545 345417623 9
227305 345417623 6
227633 345417623 9
227925 345417623 7
228245 345417623 9
229102 345417623 6
230522 345417623 7
231001 345417623 9
231172 345417623 10
231518 345417623 8
232052 345417623 5
232131 345417623 3
233205 345417623 5
233917 345417623 8
234113 345417623 8
234755 345417623 9
234828 345417623 5
234879 345417623 3
235429 345417623 10
235498 345417623 10
235812 345417623 7
235884 345417623 8
235895 345417623 4
238186 345417623 8
238319 345417623 7
240660 345417623 7
242473 345417623 5
242646 345417623 4
243891 345417623 5
244171 345417623 1
244998 345417623 6
245592 345417623 8
245864 345417623 3
245948 345417623 8
246000 345417623 7
246156 345417623 3
246959 345417623 9
248468 345417623 9
248531 345417623 4
249058 345417623 10
249393 345417623 9
250184 345417623 3
250459 345417623 9
251859 345417623 8
252020 345417623 8
254144 345417623 9
254287 345417623 6
254303 345417623 6
255092 345417623 10
255267 345417623 2
255489 345417623 7
257024 345417623 10
257791 345417623 1
258270 345417623 9
259285 345417623 1
259829 345417623 6
260531 345417623 6
260897 345417623 7
261208 345417623 4
262399 345417623 1
262402 345417623 9
262940 345417623 9
264082 345417623 10
265313 345417623 8
266056 345417623 10
266678 345417623 8
266819 345417623 5
267635 345417623 9
270838 345417623 10
271284 345417623 6
271752 345417623 7
272385 345417623 9
273939 345417623 8
274549 345417623 3
275175 345417623 7
275210 345417623 5
277965 345417623 9
278144 345417623 3
17 312978383 5
8245 312978383 8
11400 312978383 1
11676 312978383 5
16795 312978383 6
21014 312978383 7
22255 312978383 8
30273 312978383 2
31040 312978383 9
39476 312978383 10
40110 312978383 10
43806 312978383 3
44728 312978383 2
44845 312978383 1
51192 312978383 1
52853 312978383 8
54876 312978383 3
56081 312978383 8
56193 312978383 8
61901 312978383 9
62755 312978383 6
69410 312978383 7
76942 312978383 10
78783 312978383 7
79841 312978383 9
81682 312978383 3
82939 312978383 1
85984 312978383 9
86093 312978383 5
91001 312978383 8
99790 312978383 6
100459 312978383 2
104144 312978383 10
111634 312978383 7
113560 312978383 10
113618 312978383 4
115003 312978383 7
118320 312978383 2
127200 312978383 10
130571 312978383 7
135317 312978383 7
135831 312978383 1
135965 312978383 9
145451 312978383 5
146468 312978383 10
147978 312978383 8
151537 312978383 8
153563 312978383 9
155219 312978383 5
159376 312978383 5
161752 312978383 1
162639 312978383 10
163973 312978383 9
164027 312978383 3
166123 312978383 4
170474 312978383 5
170518 312978383 9
170564 312978383 1
172122 312978383 2
174388 312978383 6
175070 312978383 6
175529 312978383 7
190741 312978383 7
198711 312978383 6
205972 312978383 10
209516 312978383 4
211426 312978383 10
211430 312978383 10
212965 312978383 5
215278 312978383 3
218046 312978383 6
218121 312978383 8
219683 312978383 1
223892 312978383 1
225087 312978383 10
230522 312978383 8
236770 312978383 9
238526 312978383 3
241592 312978383 6
242824 312978383 10
243700 312978383 5
245534 312978383 1
245645 312978383 10
246655 312978383 4
249151 312978383 2
252006 312978383 7
254465 312978383 1
258185 312978383 8
259035 312978383 4
261397 312978383 4
266764 312978383 9
268732 312978383 8
270713 312978383 3
273105 312978383 6
17 425099148 7
10819 425099148 7
11676 425099148 8
23918 425099148 2
43246 425099148 10
88412 425099148 8
91839 425099148 6
125774 425099148 9
135555 425099148 6
138543 425099148 10
175278 425099148 10
178950 425099148 10
185483 425099148 10
200226 425099148 7
245645 425099148 7
271538 425099148 2
274380 425099148 2
17 553264990 5
29855 553264990 9
52645 553264990 8
70415 553264990 10
104665 553264990 3
150124 553264990 5
161752 553264990 9
179843 553264990 2
180975 553264990 9
203649 553264990 7
207499 553264990 5
212722 553264990 10
237805 553264990 3
17 553278398 10
6884 553278398 10
10819 553278398 2
11676 553278398 9
14357 553278398 2
14998 553278398 6
25981 553278398 5
35030 553278398 10
37168 553278398 10
38718 553278398 7
45526 553278398 5
46351 553278398 4
49109 553278398 2
51106 553278398 5
55548 553278398 10
56447 553278398 7
67393 553278398 8
70947 553278398 1
79186 553278398 8
82188 553278398 9
84050 553278398 1
93363 553278398 3
95991 553278398 9
101876 553278398 7
110973 553278398 8
128142 553278398 8
130764 553278398 8
145109 553278398 9
147752 553278398 4
155463 553278398 7
164675 553278398 1
165319 553278398 1
184299 553278398 3
186570 553278398 7
197659 553278398 10
203369 553278398 2
206107 553278398 10
207825 553278398 4
208292 553278398 7
213350 553278398 1
216027 553278398 7
224764 553278398 6
230522 553278398 5
234672 553278398 10
235429 553278398 7
238545 553278398 1
